Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla
2021-02-01 00:00:00,10.357000000000028,13.682000000000016,16.307000000000016,6.081999999999994,5.956999999999994,5.007000000000005,5.906999999999982,13.857000000000028,7.682000000000016,,,,,,,
2021-02-01 01:00:00,10.141999999999996,13.692000000000007,16.317000000000007,5.8589999999999804,6.059000000000026,4.942000000000007,6.408999999999992,13.709000000000003,7.309000000000026,,,,,,,
2021-02-01 02:00:00,9.927999999999997,13.702999999999975,16.327999999999975,5.636000000000024,6.161000000000001,4.877999999999986,6.911000000000001,13.560999999999979,6.935999999999979,,,,,,,
2021-02-01 03:00:00,11.461000000000013,14.810999999999979,17.23599999999999,6.560999999999979,8.61099999999999,7.060999999999979,9.286000000000001,14.810999999999979,7.810999999999979,,,,,,,
2021-02-01 04:00:00,10.800000000000011,14.815999999999974,16.999000000000024,6.583000000000027,8.199000000000012,6.149999999999977,9.149999999999977,14.51600000000002,7.432999999999993,,,,,,,
2021-02-01 05:00:00,10.137999999999977,14.821000000000026,16.762999999999977,6.603999999999985,7.788000000000011,5.2379999999999995,9.012999999999977,14.221000000000004,7.053999999999974,,,,,,,
2021-02-01 06:00:00,9.475999999999999,14.826000000000022,16.52600000000001,6.625999999999976,7.375999999999976,4.326000000000022,8.875999999999976,13.925999999999988,6.675999999999988,,,,,,,
2021-02-01 07:00:00,9.629000000000019,14.896000000000015,16.411999999999978,7.379000000000019,7.911999999999978,4.629000000000019,9.178999999999974,13.896000000000015,7.596000000000004,,,,,,,
2021-02-01 08:00:00,9.781999999999982,14.964999999999975,16.298999999999978,8.132000000000005,8.449000000000012,4.932000000000016,9.482000000000028,13.865000000000009,8.514999999999986,,,,,,,
2021-02-01 09:00:00,9.935000000000002,15.035000000000025,16.185000000000002,8.884999999999991,8.985000000000014,5.235000000000014,9.785000000000025,13.83499999999998,9.435000000000002,,,,,,,
2021-02-01 10:00:00,11.303999999999974,15.586999999999989,16.512,10.862000000000023,10.911999999999978,8.086999999999989,10.637,14.795999999999992,11.379000000000019,,,,,,,
2021-02-01 11:00:00,12.673000000000002,16.139999999999986,16.839999999999975,12.839999999999975,12.839999999999975,10.939999999999998,11.490000000000009,15.757000000000005,13.322999999999979,,,,,,,
2021-02-01 12:00:00,14.041999999999973,16.692000000000007,17.166999999999973,14.817000000000007,14.766999999999996,13.791999999999973,12.341999999999985,16.716999999999985,15.266999999999996,,,,,,,
2021-02-01 13:00:00,15.023000000000025,17.038999999999987,17.048000000000002,15.105999999999995,15.588999999999999,15.023000000000025,12.588999999999999,17.173000000000002,15.939000000000021,,,,,,,
2021-02-01 14:00:00,16.002999999999986,17.386000000000024,16.927999999999997,15.394000000000005,16.411,16.252999999999986,12.836000000000013,17.627999999999986,16.61099999999999,,,,,,,
2021-02-01 15:00:00,17.627999999999986,19.377999999999986,18.77800000000002,18.35300000000001,18.27800000000002,18.52800000000002,14.27800000000002,18.65300000000002,17.752999999999986,,,,,,,
2021-02-01 16:00:00,17.36500000000001,18.99000000000001,18.339999999999975,17.456999999999994,17.906999999999982,18.057000000000016,14.307000000000016,18.464999999999975,17.423999999999978,,,,,,,
2021-02-01 17:00:00,17.10300000000001,18.60300000000001,17.90300000000002,16.562000000000012,17.536999999999978,17.58699999999999,14.336999999999989,18.27800000000002,17.095000000000027,,,,,,,
2021-02-01 18:00:00,16.841000000000008,18.216000000000008,17.466000000000008,15.665999999999997,17.165999999999997,17.115999999999985,14.365999999999985,18.091000000000008,16.76600000000002,,,,,,,
2021-02-01 19:00:00,16.420000000000016,17.427999999999997,16.286999999999978,14.978000000000009,16.670000000000016,16.694999999999993,13.812000000000012,17.312000000000012,16.327999999999975,,,,,,,
2021-02-01 20:00:00,15.999000000000024,16.639999999999986,15.107000000000028,14.29000000000002,16.173999999999978,16.274,13.257000000000005,16.531999999999982,15.889999999999986,,,,,,,
2021-02-01 21:00:00,15.577999999999975,15.853000000000009,13.927999999999997,13.603000000000009,15.677999999999997,15.853000000000009,12.702999999999975,15.752999999999986,15.452999999999975,,,,,,,
2021-02-01 22:00:00,14.478999999999985,15.303999999999974,14.178999999999974,12.954000000000008,14.495999999999981,14.887999999999977,11.728999999999985,15.170999999999992,14.528999999999996,,,,,,,
